,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
16433,43,2,11,9,2,2,0,4,0,0,70,38,0
16434,33,2,11,9,2,2,0,3,0,0,40,38,0
16435,18,2,15,10,4,0,3,4,0,0,25,38,0
16436,47,2,9,13,4,0,3,4,0,0,40,38,0
16438,59,4,8,11,4,3,1,4,0,0,35,38,1
16440,49,2,0,6,2,3,0,4,0,0,40,38,0
16441,26,2,7,12,4,2,1,4,0,0,40,38,0
16442,25,2,11,9,4,5,1,4,0,0,60,8,0
16446,50,4,9,13,2,11,0,4,0,0,50,38,0
16449,32,2,8,11,2,5,0,4,0,0,40,38,1
16451,31,2,3,2,2,4,0,4,0,0,45,25,0
16452,33,2,11,9,2,7,0,4,0,0,40,38,0
16457,55,2,9,13,2,9,0,4,7298,0,40,38,1
16460,43,2,9,13,2,3,0,4,0,0,38,38,1
16461,58,2,15,10,2,9,0,4,0,0,42,38,0
16462,48,5,12,14,2,9,0,4,15024,0,40,38,1
16463,21,2,1,7,4,7,3,4,0,0,50,38,0
16465,39,4,1,7,2,13,0,4,0,0,40,38,0
16467,25,2,9,13,4,9,1,4,0,0,40,38,0
16468,27,4,15,10,4,3,1,4,0,0,60,38,1
16470,41,1,11,9,2,13,0,2,0,0,40,38,1
16471,59,2,10,16,4,9,1,4,0,0,50,38,0
16472,23,2,7,12,4,7,3,2,0,0,44,38,0
16474,54,4,14,15,2,9,0,4,0,0,30,38,1
16475,39,2,11,9,4,2,1,4,0,0,60,38,0
16476,57,1,6,5,2,7,0,4,0,0,40,38,0
16478,31,4,5,4,2,2,0,4,0,0,40,38,0
16480,35,2,15,10,4,2,3,4,0,0,40,38,0
16482,42,3,10,16,2,9,0,4,0,0,45,38,1
16483,31,2,11,9,2,2,0,4,0,0,45,38,0
16484,46,2,9,13,2,13,0,4,0,0,40,38,1
16485,38,5,9,13,2,3,0,4,0,0,37,38,0
16486,51,2,9,13,2,4,0,4,0,0,40,1,0
16487,27,2,11,9,2,6,0,4,0,0,40,38,0
16489,22,2,15,10,2,13,0,4,0,0,48,38,1
16491,25,2,9,13,4,5,3,4,0,0,40,38,0
16492,58,4,9,13,2,3,0,4,0,0,70,38,1
16493,23,2,15,10,4,9,1,4,0,0,45,38,0
16495,23,2,6,5,5,7,1,4,0,0,40,38,0
16496,51,2,12,14,2,11,0,4,15024,0,50,38,1
16499,69,2,11,9,2,11,0,4,0,0,10,38,0
16502,34,2,10,16,2,9,0,4,0,0,50,38,1
16505,46,2,4,3,2,13,0,0,0,1902,40,38,0
16507,44,2,11,9,2,6,0,4,0,0,40,38,0
16510,33,5,11,9,2,10,0,4,0,0,37,38,0
16511,22,4,11,9,2,2,0,4,0,0,60,38,0
16512,23,2,11,9,2,3,0,4,0,0,30,38,0
16513,75,4,15,10,3,2,1,4,0,0,30,38,0
16516,45,2,15,10,0,2,1,4,27828,0,56,38,1
16517,31,2,11,9,4,7,3,4,0,0,24,38,0
16518,49,2,11,9,2,0,0,4,0,0,40,38,1
16520,61,2,12,14,2,11,0,4,3103,0,50,38,0
16521,44,2,12,14,2,0,0,4,3908,0,50,38,0
16525,44,3,10,16,2,9,0,4,0,0,60,38,0
16526,24,2,9,13,4,3,1,4,0,0,40,38,0
16527,46,3,15,10,2,3,0,4,0,0,40,38,1
16530,25,2,5,4,2,5,0,4,0,0,40,25,0
16531,48,2,15,10,2,11,0,2,0,0,8,38,0
16533,25,2,11,9,4,2,2,4,0,0,40,38,0
16534,19,2,11,9,4,13,3,4,2176,0,45,38,0
16536,33,2,11,9,4,0,3,4,0,0,35,38,0
16539,36,2,9,13,2,9,0,4,0,0,40,38,1
16540,33,2,11,9,4,5,3,4,0,0,40,38,0
16541,34,4,11,9,2,3,0,4,0,0,70,38,0
16542,33,2,12,14,2,9,0,4,0,0,45,38,0
16543,62,4,14,15,2,9,0,4,0,0,15,38,1
16546,34,2,8,11,0,2,1,4,0,0,40,38,0
16548,25,2,9,13,4,2,3,4,0,0,40,38,0
16553,40,2,11,9,2,2,0,4,0,0,40,38,1
16554,35,2,6,5,2,2,0,3,0,0,40,25,0
16555,48,4,5,4,4,4,1,4,0,0,50,38,0
16556,63,4,11,9,2,2,0,4,2290,0,20,38,0
16558,36,2,7,12,2,2,0,4,0,0,45,38,0
16559,39,2,15,10,2,6,0,4,0,0,40,38,0
16561,32,1,9,13,4,9,1,4,0,0,35,38,0
16563,19,2,11,9,4,11,3,4,0,0,35,38,0
16564,30,2,15,10,4,12,1,1,0,0,40,38,0
16565,35,2,8,11,4,2,1,4,0,0,40,38,0
16567,33,2,11,9,2,13,0,4,0,0,55,38,0
16568,25,2,11,9,5,2,1,4,0,0,40,38,0
16569,64,1,11,9,2,7,0,1,0,0,35,38,1
16571,59,2,1,7,2,2,0,4,0,0,40,38,0
16576,49,3,15,10,2,2,0,1,0,0,56,38,1
16577,35,2,2,8,2,6,0,4,0,0,40,38,0
16580,35,2,15,10,2,5,0,4,0,0,40,38,0
16581,27,2,11,9,4,3,3,4,0,0,40,38,0
16582,28,2,9,13,4,2,1,2,0,0,60,38,0
16585,44,2,9,13,2,9,0,4,0,1848,40,38,1
16586,39,2,11,9,5,6,1,2,0,0,40,38,0
16587,40,5,9,13,0,2,1,4,0,0,40,38,0
16588,70,4,9,13,2,9,0,4,20051,0,35,38,1
16590,34,2,7,12,0,0,1,2,0,0,40,38,0
16591,66,2,15,10,2,3,0,4,0,0,50,38,0
16592,40,2,11,9,5,13,4,2,0,0,40,38,0
16593,61,4,11,9,2,3,0,4,0,1887,40,38,1
16594,59,4,5,4,2,2,0,4,0,0,40,38,0
16596,47,2,11,9,2,6,0,4,0,0,40,38,1
16597,33,5,9,13,2,9,0,4,0,0,60,38,1
16598,18,2,1,7,4,7,2,4,0,0,20,38,0
16599,25,2,6,5,4,2,4,4,914,0,40,38,0
16600,22,2,15,10,4,0,1,4,0,0,20,38,0
16601,40,1,9,13,2,10,0,2,0,0,40,38,1
16604,73,4,5,4,2,4,0,4,6418,0,99,38,1
16605,45,4,5,4,2,2,0,4,0,0,10,38,0
16606,23,2,1,7,4,0,4,2,0,0,35,38,0
16607,40,2,9,13,2,11,0,4,0,0,45,38,1
16608,39,2,9,13,2,3,0,4,0,1977,40,38,1
16609,23,2,15,10,2,5,0,4,0,0,40,38,0
16610,51,2,11,9,0,2,3,2,0,0,40,38,0
16611,53,2,11,9,2,4,0,4,0,0,45,38,0
16612,24,2,9,13,4,12,1,4,0,0,35,38,0
16613,53,2,9,13,0,3,4,4,0,0,40,38,0
16614,49,4,10,16,2,9,0,4,0,0,60,38,0
16615,34,2,11,9,2,2,0,4,0,0,40,38,0
16616,37,4,11,9,2,2,0,4,0,0,47,38,0
16617,40,5,8,11,2,2,0,4,0,0,40,38,0
16619,36,2,12,14,4,0,1,4,13550,0,50,38,1
16622,42,1,15,10,0,13,1,4,0,0,65,38,1
16625,59,2,11,9,4,2,1,2,0,0,60,38,0
16626,36,2,15,10,2,6,0,4,0,0,44,38,0
16627,37,4,14,15,2,9,0,4,0,0,40,4,1
16628,31,2,15,10,4,11,1,4,0,0,45,38,0
16629,46,2,9,13,2,10,0,4,0,0,40,38,0
16631,27,2,9,13,2,3,0,4,0,1485,60,38,1
16632,29,4,11,9,4,4,1,4,0,0,40,38,0
16633,39,2,15,10,2,3,0,4,0,0,40,38,0
16634,62,4,11,9,2,4,0,4,0,0,65,38,0
16637,60,1,12,14,2,9,0,4,0,0,48,38,1
16639,39,2,15,10,4,6,1,4,0,0,40,38,0
16641,22,2,15,10,4,0,2,2,0,0,22,38,0
16643,44,2,8,11,2,2,0,4,0,0,40,38,1
16646,21,2,11,9,4,6,1,4,0,0,50,38,0
16648,52,2,1,7,5,5,4,4,0,0,40,38,0
16649,39,1,9,13,2,9,0,4,0,1887,40,38,1
16650,23,2,9,13,4,9,3,4,0,0,40,38,0
16651,54,2,11,9,2,2,0,4,0,0,49,38,0
16654,21,2,15,10,4,11,3,4,0,0,40,38,0
16655,38,1,9,13,2,10,0,1,0,0,40,29,1
16656,51,2,15,10,2,13,0,4,0,0,40,38,1
16657,34,4,10,16,2,9,0,4,0,0,50,38,1
16660,26,2,9,13,4,3,1,4,0,1974,55,38,0
16662,41,2,15,10,2,2,0,4,0,0,40,38,1
16663,35,2,9,13,2,11,0,4,0,0,40,38,1
16664,27,1,15,10,4,13,3,4,0,0,40,38,0
16665,65,2,15,10,2,10,0,4,0,0,40,38,0
16666,31,2,1,7,2,4,0,4,0,0,65,25,0
16667,45,3,14,15,2,9,0,4,0,0,35,38,1
16668,37,4,7,12,2,13,0,4,0,0,50,38,1
16669,47,2,11,9,2,13,0,4,0,1887,45,38,1
16670,47,3,7,12,2,3,0,4,0,0,50,38,1
16671,33,2,11,9,2,9,0,4,0,0,40,38,0
16672,40,2,0,6,2,2,0,2,0,0,40,38,0
16673,38,2,15,10,2,2,0,1,0,0,40,29,1
16674,21,2,15,10,4,11,1,4,0,0,40,38,0
16675,40,2,11,9,2,0,0,4,0,0,40,25,0
16676,33,2,11,9,0,13,1,2,0,0,55,38,0
16677,29,2,15,10,4,12,1,4,0,0,52,38,0
16678,41,2,15,10,5,13,1,4,0,0,35,38,0
16680,20,5,15,10,4,3,3,4,0,0,54,38,0
16681,34,4,0,6,2,4,0,4,0,0,40,38,0
16682,78,3,9,13,2,3,0,4,9386,0,45,38,1
16683,46,2,11,9,2,2,0,4,0,0,40,38,1
16684,40,2,8,11,2,9,0,4,0,0,40,38,1
16685,59,2,15,10,2,3,0,4,0,0,40,38,1
16686,23,2,11,9,4,5,1,4,0,0,40,38,0
16687,23,2,15,10,4,0,3,4,0,0,24,38,0
16688,47,4,15,10,2,2,0,4,0,0,30,38,0
16689,31,1,9,13,2,7,0,4,0,0,38,38,1
16690,42,4,15,10,2,5,0,4,0,0,56,38,1
16692,29,2,11,9,0,6,1,4,0,0,44,38,0
16693,21,2,11,9,2,0,0,4,0,0,40,38,0
16694,55,2,11,9,2,2,0,4,0,0,40,38,1
16696,44,5,12,14,2,3,0,4,0,0,40,38,0
16697,61,4,15,10,0,3,1,4,0,0,50,38,1
16698,38,5,9,13,4,3,3,4,0,0,40,38,0
16699,50,3,9,13,2,9,0,4,0,0,45,21,1
16700,53,2,12,14,2,9,0,4,0,0,40,38,1
16701,37,2,11,9,2,6,0,2,0,0,36,38,1
16702,49,2,12,14,2,3,0,4,0,0,45,38,1
16703,30,2,15,10,2,6,0,4,0,0,40,38,1
16705,59,4,11,9,0,9,1,4,0,0,20,8,0
16706,43,2,9,13,2,3,0,4,0,0,40,38,0
16707,29,1,9,13,2,9,0,4,0,0,60,38,0
16708,49,2,14,15,2,9,0,4,0,0,45,38,0
16709,36,2,11,9,0,13,1,4,0,0,50,38,0
16710,26,2,1,7,4,7,3,2,1055,0,32,38,0
16715,41,2,11,9,0,11,1,4,0,0,50,38,0
16716,55,4,12,14,2,9,0,4,0,1977,40,38,1
16718,20,2,15,10,4,5,3,4,0,0,40,38,0
16719,37,2,12,14,2,3,0,4,0,0,40,38,1
16720,51,4,15,10,2,2,0,4,0,0,55,38,0
16721,28,2,15,10,2,11,0,4,0,1902,55,38,1
16724,21,2,11,9,4,11,1,4,0,0,50,38,0
16727,30,2,15,10,2,2,1,4,0,0,40,25,0
16728,44,4,11,9,2,2,0,4,0,0,30,38,0
16729,45,2,9,13,2,2,0,1,0,0,40,23,1
16730,42,2,0,6,2,3,0,4,0,0,40,38,0
16733,33,2,11,9,4,5,1,4,0,0,40,38,0
16734,27,2,6,5,2,2,0,4,0,0,32,38,0
16737,41,2,9,13,2,9,0,4,0,0,40,38,0
16740,41,3,10,16,2,9,0,4,99999,0,70,38,1
16742,33,2,9,13,4,0,1,4,0,0,60,38,1
16745,33,2,11,9,0,5,3,4,0,0,20,38,0
16747,52,2,9,13,3,9,1,4,0,0,30,38,1
16751,64,4,6,5,5,13,1,4,0,0,45,38,0
16752,42,2,12,14,2,9,0,4,7688,0,40,38,1
16753,29,2,11,9,4,13,3,4,0,0,40,38,0
16756,24,2,0,6,4,7,2,4,0,0,30,25,0
16757,43,0,15,10,2,3,0,4,0,0,40,38,1
16758,38,2,0,6,2,2,0,4,3103,0,40,38,1
16759,28,2,9,13,2,11,0,4,0,0,45,38,1
16761,44,2,8,11,2,2,0,2,0,0,40,38,0
16763,55,2,11,9,2,3,0,4,0,0,40,38,1
16765,31,2,9,13,2,9,0,4,0,0,40,38,1
16768,27,2,11,9,4,13,3,4,0,0,40,38,0
16769,23,5,15,10,4,0,1,4,0,0,15,38,0
16770,26,2,1,7,5,2,2,4,2907,0,50,38,0
16771,33,2,8,11,4,7,1,4,0,0,40,4,0
16773,44,2,11,9,0,13,1,4,0,0,40,38,0
16775,18,2,2,8,4,7,3,4,0,0,15,38,0
16778,43,2,12,14,2,3,0,1,0,0,40,18,1
16780,37,2,15,10,4,3,1,4,2174,0,40,38,0
16781,33,4,1,7,2,2,0,4,0,0,50,38,0
16782,45,2,9,13,2,13,0,4,0,0,50,38,1
16783,32,3,9,13,4,3,1,4,0,0,55,38,0
16784,47,2,5,4,2,2,0,4,0,0,40,38,0
16785,44,2,7,12,2,9,0,4,0,0,40,38,1
16786,22,2,11,9,4,6,3,4,0,0,40,38,0
16787,17,2,1,7,4,11,3,4,0,0,30,38,0
16788,64,3,10,16,2,3,0,4,0,1902,60,38,1
16789,30,1,9,13,2,10,0,4,0,0,45,38,1
16790,51,2,9,13,2,9,0,4,0,0,70,38,1
16791,26,5,11,9,4,10,1,4,0,0,40,38,0
16793,50,2,1,7,2,2,0,4,0,0,40,38,0
16796,48,2,8,11,2,3,0,4,0,0,43,38,1
16797,37,3,9,13,2,11,0,4,0,2415,50,38,1
16800,69,2,12,14,2,9,0,4,0,0,25,38,0
16801,56,2,11,9,2,13,0,4,0,0,60,38,0
16803,39,1,12,14,2,9,0,4,7298,0,40,38,1
16805,41,0,11,9,2,12,0,4,0,0,40,38,1
16806,45,2,11,9,2,6,0,4,0,1887,40,38,1
16807,23,2,15,10,4,0,3,4,0,0,40,38,0
16808,29,2,9,13,4,9,1,4,0,0,50,38,1
16809,34,2,15,10,2,2,0,4,0,0,50,38,0
16814,46,2,8,11,2,0,0,4,0,0,40,38,0
16819,35,2,11,9,2,6,0,4,0,0,40,38,0
16823,48,4,11,9,2,2,0,4,0,0,40,38,1
16828,17,2,2,8,4,7,3,4,0,0,15,38,0
16829,44,5,9,13,2,3,0,4,0,0,40,38,1
16830,26,2,11,9,2,11,0,4,0,0,48,38,0
16832,49,2,9,13,2,3,0,4,0,0,55,38,1
16833,42,2,11,9,2,2,0,4,0,0,40,38,1
16836,44,2,15,10,2,2,0,4,0,0,40,38,0
16839,49,2,15,10,0,12,1,4,0,0,40,38,0
16841,42,2,15,10,0,9,1,4,0,0,40,38,0
16842,30,2,0,6,2,2,0,4,0,0,40,38,0
16843,36,5,8,11,2,12,0,1,0,0,37,16,0
16845,23,2,11,9,2,5,0,2,0,0,40,38,0
16847,32,2,1,7,4,2,1,0,13550,0,60,38,1
16849,40,2,12,14,2,9,0,4,0,0,60,38,0
16850,28,2,15,10,2,0,0,4,0,0,40,38,0
16851,32,2,11,9,4,13,3,4,0,0,40,38,0
16855,21,2,11,9,4,6,3,4,0,0,40,38,0
16856,71,2,5,4,6,3,1,4,6097,0,40,38,1
16857,31,2,11,9,5,7,1,4,0,0,40,38,0
16860,24,2,11,9,4,7,2,4,0,0,25,38,0
16861,69,2,15,10,2,11,0,4,0,0,25,38,0
16863,35,2,9,13,2,11,0,4,0,0,40,38,0
16864,42,2,9,13,4,11,1,4,10520,0,50,38,1
16865,51,2,8,11,2,12,0,4,0,0,40,38,1
16866,48,2,11,9,0,13,1,4,0,0,44,38,0
16867,49,2,8,11,2,0,0,4,0,0,40,38,0
16868,53,2,7,12,2,3,0,4,2407,0,99,38,0
16869,43,2,15,10,2,0,0,4,0,0,40,38,0
16870,53,2,9,13,2,3,0,4,0,0,40,38,1
16871,35,2,11,9,4,6,3,4,0,0,40,38,0
16874,48,2,15,10,2,7,0,4,0,0,40,38,1
16876,37,2,15,10,0,5,3,4,0,1504,40,38,0
16879,41,2,11,9,2,2,0,4,0,0,40,38,0
16881,24,2,15,10,2,2,0,4,0,0,65,38,0
16882,34,2,11,9,4,2,3,4,0,0,40,38,0
16885,46,2,15,10,5,11,1,4,0,0,42,38,0
16887,63,2,2,8,2,2,0,4,0,0,40,38,0
16888,40,4,12,14,2,11,0,4,3103,0,50,38,0
16889,33,2,7,12,0,9,1,4,0,0,50,38,0
16891,36,2,15,10,4,7,3,4,0,0,45,38,0
16892,25,2,11,9,4,9,3,4,0,0,40,38,0
16893,54,1,6,5,2,7,0,4,0,0,40,38,0
16894,50,4,9,13,0,11,1,4,0,0,50,38,0
16895,58,5,9,13,2,3,0,4,0,0,40,38,0
16896,17,2,1,7,4,7,3,4,0,0,20,8,0
16897,40,2,11,9,2,3,0,4,7688,0,50,38,1
16898,27,2,9,13,4,11,3,4,0,0,40,38,0
16900,22,2,1,7,2,2,0,4,0,0,35,38,0
16901,80,4,1,7,2,3,0,4,0,0,25,38,0
16902,52,2,11,9,0,13,1,4,0,0,45,38,0
16903,40,0,9,13,2,0,0,4,7298,0,48,38,1
16905,62,2,11,9,2,5,0,4,0,0,25,38,0
16906,32,2,7,12,2,12,0,4,0,0,42,38,1
16908,58,0,9,13,2,3,0,4,0,0,40,38,1
16909,37,4,12,14,2,3,0,4,0,0,60,38,1
16910,29,3,10,16,2,9,0,4,0,0,35,38,1
16911,25,2,11,9,4,7,1,4,0,0,40,38,0
16912,26,2,15,10,4,6,3,4,0,0,40,38,0
16913,50,2,15,10,2,11,0,4,0,0,50,38,0
16914,30,0,9,13,2,9,0,4,0,0,40,38,1
16915,30,1,9,13,2,9,0,4,0,0,80,38,0
16917,36,2,11,9,4,5,3,4,0,0,40,38,0
16918,37,2,12,14,2,3,0,4,0,0,50,6,1
16920,34,2,9,13,2,3,0,2,0,0,45,38,1
16921,27,4,6,5,2,2,0,4,0,0,40,38,0
16922,39,2,9,13,2,12,0,4,0,0,50,38,1
16923,41,2,8,11,2,7,0,1,7298,0,60,18,1
16924,34,4,9,13,2,2,0,1,15024,0,70,34,1
16925,41,2,15,10,2,3,0,4,0,0,40,38,0
16929,26,2,11,9,2,2,0,4,0,0,48,38,0
16930,38,2,15,10,2,13,0,4,7298,0,60,38,1
16931,27,2,15,10,2,9,0,4,0,0,88,38,0
16932,21,2,0,6,4,5,1,3,0,0,40,5,0
16933,41,2,11,9,2,7,0,4,0,0,40,38,0
16934,42,4,7,12,0,2,3,0,0,0,35,38,0
16935,25,2,0,6,4,6,3,4,0,0,40,38,0
16936,43,2,9,13,2,11,0,4,0,0,40,38,1
16937,23,2,15,10,4,5,3,4,0,0,15,38,0
16938,40,1,9,13,2,9,0,4,7688,0,40,38,1
16939,23,2,15,10,4,11,3,2,0,0,9,38,0
16941,37,2,9,13,4,3,1,4,0,0,50,38,0
16942,58,2,6,5,2,6,0,2,3781,0,40,38,0
16943,36,2,15,10,4,2,1,4,0,0,40,38,0
16944,36,2,7,12,2,9,0,4,0,0,40,38,1
16946,62,2,9,13,2,3,0,4,15024,0,40,38,1
16947,34,2,15,10,2,13,0,4,4064,0,40,38,0
16949,23,2,11,9,4,11,3,4,0,0,35,38,0
16951,42,2,11,9,2,6,0,4,0,0,40,38,0
16953,44,2,7,12,2,11,0,4,4386,0,40,38,1
16954,42,1,15,10,2,13,0,4,0,0,40,38,0
16955,21,2,11,9,4,0,4,4,0,0,40,38,0
16957,31,2,3,2,5,5,4,4,0,0,35,15,0
16958,42,2,15,10,0,2,1,4,0,0,38,38,0
16959,26,2,6,5,2,2,0,4,0,0,20,38,0
16960,62,2,15,10,2,3,0,4,0,1977,98,38,1
16961,28,2,9,13,2,3,0,4,5178,0,50,38,1
16962,34,2,12,14,2,3,0,4,0,0,40,38,0
16963,51,2,9,13,2,5,0,4,0,0,40,38,0
16965,44,2,15,10,2,13,0,4,0,0,50,38,1
16967,35,2,15,10,3,4,3,4,0,0,40,38,0
16968,46,2,5,4,2,13,0,4,0,0,40,38,0
16969,46,2,7,12,4,12,1,4,0,0,56,38,0
16970,46,2,9,13,2,3,0,4,0,0,53,38,1
16971,66,4,9,13,2,3,0,4,0,0,8,38,1
16973,26,2,7,12,2,11,0,4,0,0,40,38,0
16974,29,2,11,9,2,2,0,4,0,0,40,38,1
16979,54,2,12,14,2,11,0,4,0,0,68,38,1
16980,54,4,5,4,2,4,0,4,0,0,60,38,0
16982,51,2,2,8,2,2,0,4,0,0,45,38,0
16983,32,2,11,9,4,2,1,4,0,0,40,38,0
16985,57,2,1,7,3,2,1,4,0,0,40,1,0
16986,34,2,6,5,4,2,1,4,0,0,40,38,0
16987,40,2,9,13,0,11,1,4,14084,0,40,38,1
16989,50,2,12,14,2,9,0,4,0,0,40,38,1
16990,32,2,8,11,4,2,1,4,0,0,44,20,0
16992,19,2,5,4,2,2,0,4,0,0,99,38,0
16994,17,2,1,7,4,7,3,2,0,0,20,38,0
16995,37,2,8,11,2,7,0,4,0,0,40,38,0
16996,32,2,15,10,4,2,1,4,4650,0,45,38,0
16997,20,2,15,10,4,7,3,2,0,0,20,38,0
16998,39,4,10,16,4,9,1,4,4787,0,40,38,1
16999,18,2,2,8,4,5,3,4,0,0,40,3,0
17000,42,2,12,14,2,9,0,4,0,1902,50,38,1
17001,43,2,15,10,2,11,0,4,3103,0,40,38,1
17002,42,2,9,13,2,0,0,4,0,0,55,38,1
17004,52,2,11,9,2,11,0,4,0,0,40,38,0
17005,51,2,0,6,4,4,3,4,0,0,40,38,0
17006,77,3,15,10,2,11,0,4,0,0,8,38,0
17008,38,1,15,10,4,9,3,4,0,0,40,38,0
17009,20,2,11,9,4,7,1,4,0,0,40,38,0
17010,23,2,11,9,4,2,1,4,0,0,30,38,0
17013,41,2,9,13,2,11,0,4,0,0,40,38,1
17014,47,0,15,10,2,3,0,2,0,0,40,38,0
17017,36,2,9,13,2,11,0,4,0,0,40,38,1
17018,42,3,12,14,2,4,0,4,0,0,60,38,1
17020,22,2,11,9,4,5,3,4,0,0,40,38,0
17022,42,2,14,15,2,3,0,4,15024,0,40,38,1
17023,24,2,9,13,4,9,3,4,0,0,20,38,0
17024,41,2,15,10,2,0,0,4,0,0,45,38,1
17025,29,2,11,9,4,10,1,1,0,0,40,29,0
17026,36,2,11,9,0,2,3,4,0,0,40,38,0
17027,78,3,11,9,6,11,1,4,0,0,45,38,1
17031,24,2,2,8,2,2,0,4,0,0,40,38,0
17032,36,0,8,11,2,12,0,4,0,0,40,38,0
17033,49,2,15,10,2,11,0,4,0,0,44,38,0
17034,21,2,6,5,4,13,3,4,0,0,40,38,0
17036,30,2,11,9,2,12,0,4,0,0,40,38,0
17037,37,2,11,9,4,2,1,4,0,0,40,38,0
17040,46,2,11,9,2,2,0,4,0,0,40,38,0
17041,24,1,11,9,4,7,3,4,0,0,40,38,0
17042,32,2,9,13,2,11,0,4,0,0,42,38,1
17043,36,2,15,10,0,9,1,4,0,0,50,38,0
17045,60,5,15,10,2,13,0,4,0,0,40,38,0
17047,57,2,1,7,2,6,0,4,0,0,40,38,0
17049,50,2,11,9,2,2,0,4,0,0,40,38,1
17050,56,4,11,9,2,3,0,4,0,0,48,38,0
17051,61,3,15,10,2,11,0,4,0,1902,35,38,1
17052,45,2,12,14,0,3,4,4,7430,0,70,38,1
17053,31,2,12,14,2,9,0,4,5178,0,40,38,1
17054,60,4,11,9,4,3,1,2,0,2559,50,38,1
17055,26,2,15,10,2,9,0,4,0,0,40,38,0
17058,28,2,7,12,4,3,1,4,0,0,65,38,1
17059,45,4,15,10,2,3,0,0,0,0,40,38,0
17060,58,2,6,5,2,5,0,4,0,0,40,38,0
17063,49,2,11,9,2,2,0,4,0,0,40,38,1
17065,22,2,11,9,4,7,3,4,0,0,40,38,0
17066,23,2,11,9,2,6,0,4,0,0,50,38,0
17068,40,2,11,9,2,2,0,4,0,0,25,38,0
17071,21,2,11,9,2,6,0,2,0,0,40,38,0
17073,43,0,9,13,3,12,1,1,0,0,40,38,0
17074,17,2,6,5,4,13,1,4,0,0,20,38,0
17076,37,2,11,9,2,11,0,4,0,0,40,38,1
17077,54,3,9,13,2,11,0,4,0,0,50,38,1
17078,24,2,9,13,4,11,1,4,0,0,30,38,0
17079,35,2,11,9,2,2,0,4,0,0,40,38,1
17081,23,2,8,11,4,6,3,4,0,0,40,38,0
17084,50,2,5,4,2,2,0,4,3411,0,40,38,0
17085,34,2,11,9,2,13,0,4,0,0,40,38,1
17087,36,2,1,7,4,2,3,4,0,0,40,38,0
17088,33,2,9,13,2,3,0,4,0,0,45,38,1
17090,32,2,11,9,2,2,0,4,0,0,40,38,0
17091,22,2,4,3,4,4,2,4,0,0,40,25,0
17092,53,2,11,9,2,12,0,4,0,0,40,38,1
17093,36,2,11,9,2,6,0,4,0,0,40,38,0
17094,22,2,9,13,4,11,3,4,0,0,40,38,0
17099,23,2,15,10,4,11,3,4,0,0,40,38,0
17100,40,2,0,6,5,13,3,4,0,0,35,38,0
17101,45,1,7,12,0,12,3,4,0,0,40,38,0
17102,61,1,9,13,2,9,0,4,0,0,42,38,0
17105,27,2,0,6,4,0,3,4,0,0,60,38,0
17110,49,2,9,13,2,11,0,1,0,1977,50,34,1
17115,51,2,15,10,2,3,0,4,0,0,60,38,1
17116,44,4,9,13,2,3,0,4,0,2415,50,38,1
17117,35,2,11,9,2,13,0,4,0,0,60,38,0
17118,28,2,15,10,4,11,1,4,0,0,40,38,0
17120,37,2,15,10,2,2,0,4,0,0,50,38,1
17121,54,2,15,10,2,13,0,4,0,0,45,38,1
17124,45,2,12,14,2,3,0,4,4386,0,40,38,0
17125,27,2,7,12,4,3,1,4,3325,0,40,38,0
17126,49,2,12,14,2,11,0,4,0,0,50,38,1
17127,51,2,11,9,0,11,1,4,0,0,45,38,0
17128,27,2,11,9,2,5,0,4,0,0,40,38,0
17129,36,2,11,9,2,6,0,4,0,0,40,38,0
17130,59,2,9,13,2,9,0,4,15024,0,40,38,1
17136,50,2,15,10,2,10,0,2,0,0,70,38,1
17137,43,3,11,9,2,11,0,4,0,0,50,38,0
17138,21,2,6,5,4,2,3,4,0,0,30,7,0
17139,33,2,6,5,4,7,1,4,0,0,45,7,0
17142,29,2,12,14,2,3,0,1,0,0,40,23,0
17143,42,4,8,11,2,9,0,4,0,0,40,38,0
17144,28,4,11,9,2,2,0,4,0,0,50,17,0
17151,48,2,1,7,2,5,0,4,0,0,60,38,0
17152,19,2,11,9,4,13,3,4,0,0,40,38,0
17153,36,2,9,13,2,0,0,4,0,0,40,38,1
17154,41,2,12,14,2,3,0,4,0,0,45,38,1
17155,32,2,15,10,2,11,0,4,0,0,50,38,0
17156,49,2,11,9,2,2,0,4,0,0,40,38,1
17160,38,2,11,9,2,12,0,4,0,0,40,38,1
17162,29,1,9,13,4,5,3,4,0,0,40,38,0
17163,52,3,11,9,2,11,0,1,0,0,40,38,1
17164,22,2,8,11,4,2,1,4,0,0,44,38,0
17165,44,3,15,10,2,3,0,4,0,0,80,38,0
17166,43,2,11,9,0,2,1,4,0,0,40,38,0
17167,41,1,15,10,2,13,0,4,3942,0,40,38,0
17169,40,2,8,11,5,11,1,2,0,0,44,38,0
17170,40,2,9,13,4,3,1,4,0,0,30,1,0
17172,57,3,14,15,2,9,0,1,0,0,50,35,1
17173,54,1,9,13,2,3,0,1,0,0,40,29,1
17175,20,2,15,10,4,11,1,4,0,0,30,38,0
17177,29,2,15,10,4,13,4,4,0,0,40,38,0
17178,22,2,9,13,4,0,1,4,0,0,40,38,0
17179,44,2,12,14,2,3,0,4,5178,0,40,38,1
